TRADE DATE,NASDAQOMX/NQGR8000/INDEX VALUE,NASDAQOMX/NQGR8000/TOTAL MARKET VALUE,NASDAQOMX/NQZA8000/TOTAL MARKET VALUE,NASDAQOMX/NQZA8000/INDEX VALUE,NASDAQOMX/NQGB8000/TOTAL MARKET VALUE,NASDAQOMX/NQGB8000/INDEX VALUE,NASDAQOMX/NQCN8000/TOTAL MARKET VALUE,NASDAQOMX/NQCN8000/INDEX VALUE,NASDAQOMX/NQCH8000/TOTAL MARKET VALUE,NASDAQOMX/NQCH8000/INDEX VALUE,NASDAQOMX/NQBE8000/TOTAL MARKET VALUE,NASDAQOMX/NQBE8000/INDEX VALUE,NASDAQOMX/NQAU8000/TOTAL MARKET VALUE,NASDAQOMX/NQAU8000/INDEX VALUE,NASDAQOMX/NQJP8000/TOTAL MARKET VALUE,NASDAQOMX/NQJP8000/INDEX VALUE,NASDAQOMX/NQKR8000/TOTAL MARKET VALUE,NASDAQOMX/NQKR8000/INDEX VALUE,NASDAQOMX/NQIL8000/TOTAL MARKET VALUE,NASDAQOMX/NQIL8000/INDEX VALUE,NASDAQOMX/NQTW8000/TOTAL MARKET VALUE,NASDAQOMX/NQTW8000/INDEX VALUE,NASDAQOMX/NQIN8000/TOTAL MARKET VALUE,NASDAQOMX/NQIN8000/INDEX VALUE,NASDAQOMX/NQFR8000/TOTAL MARKET VALUE,NASDAQOMX/NQFR8000/INDEX VALUE,NASDAQOMX/NQIT8000/TOTAL MARKET VALUE,NASDAQOMX/NQIT8000/INDEX VALUE,NASDAQOMX/NQEG8000/TOTAL MARKET VALUE,NASDAQOMX/NQEG8000/INDEX VALUE,NASDAQOMX/NQDK8000/TOTAL MARKET VALUE,NASDAQOMX/NQDK8000/INDEX VALUE,NASDAQOMX/NQES8000/TOTAL MARKET VALUE,NASDAQOMX/NQES8000/INDEX VALUE,NASDAQOMX/NQTR8000/TOTAL MARKET VALUE,NASDAQOMX/NQTR8000/INDEX VALUE,NASDAQOMX/NQSE8000/TOTAL MARKET VALUE,NASDAQOMX/NQSE8000/INDEX VALUE,NASDAQOMX/NQTH8000/TOTAL MARKET VALUE,NASDAQOMX/NQTH8000/INDEX VALUE,NASDAQOMX/NQNL8000/TOTAL MARKET VALUE,NASDAQOMX/NQNL8000/INDEX VALUE,NASDAQOMX/NQCA8000/TOTAL MARKET VALUE,NASDAQOMX/NQCA8000/INDEX VALUE,NASDAQOMX/NQSG8000/TOTAL MARKET VALUE,NASDAQOMX/NQSG8000/INDEX VALUE,NASDAQOMX/NQPL8000/TOTAL MARKET VALUE,NASDAQOMX/NQPL8000/INDEX VALUE,NASDAQOMX/NQMY8000/TOTAL MARKET VALUE,NASDAQOMX/NQMY8000/INDEX VALUE,NASDAQOMX/NQPH8000/TOTAL MARKET VALUE,NASDAQOMX/NQPH8000/INDEX VALUE,NASDAQOMX/NQDE8000/TOTAL MARKET VALUE,NASDAQOMX/NQDE8000/INDEX VALUE,NASDAQOMX/NQFI8000/TOTAL MARKET VALUE,NASDAQOMX/NQFI8000/INDEX VALUE
2/11/2013,929.38,4540862657,1.06251E+11,1080.71,6.2131E+11,1099.97,3.35506E+11,1110.97,2.30007E+11,1097.59,31382047952,1148.12,5.34614E+11,1100.09,5.42419E+11,1157.92,98035415052,1078.12,19310185941,1085.72,90165039417,1105.74,95255751199,1021.96,2.06854E+11,1084.75,1.05254E+11,1171.77,7794825151,1044.44,28335692589,1113.43,1.5953E+11,1079.89,51150825760,1060.52,1.47807E+11,1209.73,58786873976,1156.69,60768929128,1058.7,5.0141E+11,1047.03,1.49738E+11,1047.7,27722916117,1042.33,71895494047,978.64,25760201085,1172.66,1.81302E+11,1072.27,,
2/12/2013,941.55,4600319405,1.05758E+11,1075.69,6.35187E+11,1124.54,3.35527E+11,1111.05,2.336E+11,1114.73,31871716745,1166.03,5.35788E+11,1102.51,5.56693E+11,1188.39,97807063452,1075.61,19543910103,1098.86,90165039417,1105.74,94871158481,1017.83,2.1322E+11,1118.13,1.07529E+11,1197.09,7845829673,1051.27,28463327825,1118.44,1.64277E+11,1112.03,52081387278,1079.81,1.5022E+11,1229.48,58858977856,1158.11,61822397465,1077.05,5.04156E+11,1052.77,1.49841E+11,1048.42,27741266876,1043.02,71895494047,978.64,25734951800,1171.51,1.84214E+11,1089.49,,
2/13/2013,904.29,4418288712,1.06832E+11,1086.62,6.31697E+11,1118.36,3.355E+11,1110.95,2.32824E+11,1111.03,31885570213,1166.54,5.44885E+11,1121.23,5.49293E+11,1168.77,1.00139E+11,1101.25,19569085333,1100.27,90165039417,1105.74,94984696758,1019.05,2.11827E+11,1110.83,1.07271E+11,1194.21,7728519582,1035.55,28434637708,1117.31,1.65276E+11,1118.79,52140035603,1081.02,1.52942E+11,1251.76,60492003420,1190.24,60357259773,1051.53,5.05098E+11,1054.74,1.51816E+11,1062.23,29231272430,1048.26,72570845580,987.84,26143896213,1190.12,1.8401E+11,1088.28,,
2/14/2013,872.39,4262426898,1.06927E+11,1087.58,6.27163E+11,1110.34,3.41653E+11,1131.33,2.32448E+11,1109.24,32099048473,1174.35,5.48084E+11,1127.81,5.45931E+11,1161.62,1.00326E+11,1103.31,19424052035,1092.12,90165039417,1105.74,93910419953,1007.53,2.09916E+11,1100.8,1.05405E+11,1173.44,7733301344,1036.19,28387211484,1115.45,1.62366E+11,1099.09,51688940398,1071.67,1.52036E+11,1244.34,60819332553,1196.68,60081827286,1046.73,5.04752E+11,1054.03,1.52074E+11,1064.04,28691223547,1028.89,72469228244,986.45,26172057767,1191.4,1.81112E+11,1071.14,,
2/15/2013,889.03,4343725040,1.07218E+11,1090.55,6.27538E+11,1111,3.42589E+11,1134.43,2.29957E+11,1097.35,32009035458,1171.06,5.46559E+11,1124.67,5.28604E+11,1124.75,1.00707E+11,1107.5,19376708405,1089.46,90165039417,1105.74,93578604506,1003.97,2.07857E+11,1090.01,1.04267E+11,1160.78,7733301344,1036.19,28626868884,1124.87,1.60507E+11,1086.51,52110812192,1080.42,1.51539E+11,1240.27,60576253429,1191.9,60138588658,1047.72,5.02573E+11,1049.47,1.51886E+11,1062.74,28770100347,1031.72,72059873935,980.88,26319690240,1198.13,1.7982E+11,1063.5,,
2/18/2013,882.65,4312523519,1.06304E+11,1081.25,6.26009E+11,1108.29,3.39579E+11,1124.46,2.3009E+11,1097.98,32054505932,1172.72,5.52723E+11,1137.35,5.47607E+11,1165.18,1.00785E+11,1108.36,19416077066,1091.67,90869411370,1114.38,94020196425,1008.7,2.09654E+11,1099.43,1.03361E+11,1150.69,7674722173,1028.35,28478613461,1119.04,1.5972E+11,1081.18,52127155676,1080.76,1.52382E+11,1247.17,60775969098,1195.83,60290644747,1050.37,5.00582E+11,1045.32,1.5155E+11,1060.39,28802059062,1032.87,71514395254,973.45,26604015947,1211.07,1.80817E+11,1069.4,,
2/19/2013,907.2,4432505377,1.06665E+11,1084.92,6.31882E+11,1118.69,3.31873E+11,1098.94,2.31027E+11,1102.46,32424786608,1186.27,5.57302E+11,1146.78,5.51488E+11,1173.44,1.00892E+11,1109.53,19619621029,1103.11,90912139082,1116.17,94734090834,1016.36,2.11982E+11,1111.64,1.05588E+11,1175.48,7538548578,1010.1,28757281175,1129.99,1.62586E+11,1100.58,52320745606,1084.77,1.54299E+11,1262.86,61341521325,1206.96,60901199727,1061,5.05117E+11,1054.8,1.52028E+11,1063.74,28859345460,1034.92,71171184658,968.78,26946030132,1226.64,1.83779E+11,1086.92,,
2/20/2013,918.54,4487888279,1.06733E+11,1085.61,6.26266E+11,1108.75,3.3551E+11,1110.99,2.31806E+11,1106.17,32569495533,1191.56,5.58797E+11,1149.85,5.54538E+11,1179.93,1.03185E+11,1134.75,20057081946,1127.71,92657816364,1129.65,94663105819,1015.6,2.09481E+11,1098.52,1.0425E+11,1160.59,7542134057,1010.58,28915014044,1136.19,1.60804E+11,1088.52,52438658085,1087.22,1.561E+11,1277.61,62947318869,1238.55,59473686789,1036.13,5.03719E+11,1051.88,1.52814E+11,1069.24,28684570965,1028.65,71495140769,973.19,27028198968,1230.38,1.82146E+11,1077.26,,
2/21/2013,860.47,4204192453,1.05714E+11,1075.24,6.12217E+11,1083.88,3.2842E+11,1087.51,2.26909E+11,1082.8,31485693413,1151.91,5.43698E+11,1118.78,5.50553E+11,1171.45,1.0177E+11,1119.18,19422895430,1092.05,90695480044,1105.72,91946990720,986.46,2.00048E+11,1049.05,99033529134,1102.51,7539378342,1010.21,28063740743,1102.74,1.55588E+11,1053.21,50659977758,1050.34,1.51585E+11,1240.65,62278509216,1225.39,56398346791,982.56,4.99271E+11,1042.59,1.51305E+11,1058.68,28354169368,1016.81,71226502083,968.23,27066115315,1232.1,1.75538E+11,1038.18,,
2/22/2013,854.16,4173326142,1.05412E+11,1072.18,6.16693E+11,1091.8,3.26195E+11,1080.14,2.27234E+11,1084.36,31549642643,1154.25,5.51017E+11,1133.84,5.46479E+11,1162.78,1.02732E+11,1129.77,19289655608,1084.56,91053178577,1110.08,92410055384,991.43,2.03025E+11,1064.67,1.0025E+11,1116.06,7539378342,1010.21,28282747090,1111.34,1.57836E+11,1068.42,49160971263,1019.26,1.52378E+11,1247.14,62776932090,1235.2,56830715222,990.09,4.99234E+11,1042.52,1.51367E+11,1059.12,28240241037,1012.72,71874436128,977.04,27110189164,1234.11,1.77757E+11,1051.3,,
2/25/2013,802.76,3922218403,1.06646E+11,1084.73,6.14835E+11,1088.51,3.26711E+11,1081.85,2.2654E+11,1081.04,31693254446,1159.5,5.54748E+11,1141.52,5.55165E+11,1181.27,1.02778E+11,1130.27,19218095009,1080.54,91247450604,1112.45,92523341443,992.64,2.04505E+11,1072.43,1.01885E+11,1134.26,7535866368,1009.74,28349663936,1113.97,1.59422E+11,1079.16,49627706045,1028.94,1.52328E+11,1246.73,62776932090,1235.2,57126064758,995.23,4.94479E+11,1032.59,1.51688E+11,1061.36,28752173505,1031.08,72249427698,982.14,27215988714,1238.93,1.81762E+11,1074.99,,
2/26/2013,771.74,3770626190,1.05871E+11,1076.85,6.0149E+11,1064.89,3.19654E+11,1058.48,2.21302E+11,1056.05,30580463865,1118.79,5.45806E+11,1123.12,5.63378E+11,1198.74,1.01548E+11,1116.75,19098290638,1073.8,90351891676,1101.53,90099947591,966.64,1.94646E+11,1020.73,93050925835,1035.91,7504609310,1005.55,27739870829,1090.01,1.50993E+11,1022.1,50440763733,1045.79,1.48837E+11,1218.16,62334473134,1226.5,54122277442,942.9,4.93638E+11,1030.83,1.49957E+11,1049.25,28181620039,1010.62,72310682959,982.97,26728284549,1216.73,1.74204E+11,1030.29,,
2/27/2013,788.18,3850953367,1.05014E+11,1068.12,6.09413E+11,1079.03,3.20818E+11,1062.34,2.24137E+11,1069.58,31054943620,1136.15,5.48541E+11,1128.75,5.53875E+11,1178.52,1.01666E+11,1118.05,19246071333,1082.11,90770132987,1106.63,91510841999,981.78,1.98881E+11,1042.94,94866797086,1056.13,7412577182,993.22,27997382064,1100.13,1.54644E+11,1046.82,51030925278,1058.03,1.51466E+11,1239.67,61665617624,1213.34,54618535322,951.55,4.96687E+11,1037.2,1.50447E+11,1050.88,28227979595,1012.28,72477505898,985.24,27840836453,1221.06,1.76254E+11,1042.41,,
2/28/2013,803.74,3926982263,1.04903E+11,1067,6.17196E+11,1092.81,3.31218E+11,1096.77,2.24681E+11,1072.17,31344190271,1146.73,5.57313E+11,1146.8,5.64448E+11,1201.02,1.03278E+11,1135.77,19447028445,1093.41,90770132987,1106.63,88115150259,945.35,1.99614E+11,1046.78,94544209890,1052.54,7413335995,993.32,28050321659,1102.21,1.55394E+11,1051.9,51691435427,1071.72,1.52916E+11,1251.54,62796831089,1235.59,55244426949,962.45,4.99572E+11,1043.22,1.51055E+11,1055.13,28367533794,1017.28,73338813355,996.95,28401265850,1245.64,1.7723E+11,1048.19,,
3/1/2013,767.15,3748232356,1.0477E+11,1065.65,6.08635E+11,1077.65,3.27779E+11,1085.39,2.21033E+11,1054.76,30816962953,1127.44,5.56181E+11,1144.47,5.69119E+11,1210.96,1.03278E+11,1135.77,19324486049,1086.52,91720686131,1118.22,86975080377,933.12,1.95598E+11,1025.72,92495203153,1029.72,7413335995,993.32,28231627375,1109.34,1.52271E+11,1030.76,52224608000,1082.78,1.52698E+11,1249.76,63544516105,1250.3,53915818231,939.31,4.97903E+11,1039.74,1.50381E+11,1050.42,28363576354,1017.14,73256682481,995.83,28196005405,1236.64,1.73615E+11,1026.81,,
3/4/2013,734.98,3591056398,1.03913E+11,1056.92,6.03609E+11,1068.76,3.17774E+11,1052.26,2.1946E+11,1047.25,30900374309,1130.5,5.52859E+11,1137.64,5.81794E+11,1237.92,1.01899E+11,1120.6,19183614745,1078.6,90171899473,1099.34,86885674690,932.16,1.96047E+11,1028.07,90805713062,1010.92,7125433598,954.75,28503167930,1120.01,1.53008E+11,1035.75,52757959912,1093.84,1.53892E+11,1259.53,63729174923,1253.94,53704339564,935.62,4.96037E+11,1035.84,1.48357E+11,1036.28,28229697072,1012.34,72841892863,991.31,28196603299,1236.66,1.73301E+11,1024.94,,
3/5/2013,714.12,3489134064,1.05937E+11,1077.52,6.15106E+11,1089.11,3.18574E+11,1054.91,2.24988E+11,1073.64,31567072881,1154.89,5.62294E+11,1157.05,5.74489E+11,1222.38,1.02094E+11,1122.75,19375869066,1089.41,91666165132,1117.56,88222439843,946.5,2.01652E+11,1057.47,93872923431,1045.06,7011357270,939.46,29145199810,1145.23,1.55814E+11,1054.74,53351290391,1106.14,1.5645E+11,1280.47,63677115936,1252.91,55556659162,967.89,4.98028E+11,1040,1.49036E+11,1041.03,28669416694,1028.11,73124655423,995.15,28480417257,1249.11,1.77883E+11,1052.05,,
3/6/2013,693.98,3390730170,1.05866E+11,1076.79,6.08962E+11,1078.23,3.25302E+11,1077.18,2.23545E+11,1066.75,31522747403,1153.27,5.68923E+11,1170.7,5.82177E+11,1238.74,1.02854E+11,1131.11,19439696730,1093,91804057751,1119.24,89252700180,957.55,2.00217E+11,1049.94,93422773369,1040.05,7065499548,946.71,28197666736,1108,1.5384E+11,1041.38,54443133321,1128.78,1.53443E+11,1255.86,64300130628,1265.17,56239550296,979.79,4.96165E+11,1036.11,1.50824E+11,1053.52,28603653749,1025.75,73339269390,998.07,29020911095,1272.82,1.79446E+11,1061.29,,
3/7/2013,655.41,3202296011,1.05149E+11,1069.5,6.10029E+11,1080.12,3.23928E+11,1072.63,2.25064E+11,1074,32018764911,1171.41,5.68667E+11,1170.17,5.71403E+11,1215.81,1.01707E+11,1118.49,19362134455,1088.64,92895006188,1132.54,90441227655,970.31,2.01561E+11,1056.99,93863649273,1044.96,7163556998,959.85,28733376935,1129.05,1.55108E+11,1049.96,53966258199,1118.89,1.54643E+11,1265.68,63381052211,1247.09,56658548979,987.09,4.95253E+11,1034.2,1.50815E+11,1053.45,28838122818,1034.16,73408406310,999.02,28373391813,1244.42,1.81826E+11,1075.37,,
3/8/2013,678.01,3312705226,1.06017E+11,1078.33,6.14276E+11,1087.64,3.28926E+11,1089.19,2.26033E+11,1078.62,31922493375,1167.89,5.66663E+11,1166.04,5.74532E+11,1222.47,1.0185E+11,1120.07,19479643488,1095.24,94606042029,1153.4,92412746704,991.46,2.05768E+11,1079.05,95197715380,1059.81,7163556998,959.85,28887867496,1135.12,1.59316E+11,1078.44,55391064460,1148.43,1.55604E+11,1273.54,63902618329,1257.35,57719602680,1005.57,4.95991E+11,1035.74,1.50032E+11,1047.98,28753158080,1031.11,73548292815,1000.92,28770730742,1261.84,1.82346E+11,1078.44,,
3/11/2013,,,1.06026E+11,1078.42,6.11102E+11,1082.02,,,,,,,,,5.99428E+11,1275.45,1.01293E+11,1113.94,,,,,,,,,,,7258479263,972.57,,,,,,,,,64381228943,1266.77,,,4.96977E+11,1037.8,,,,,73756432759,1003.75,,,,,,
3/12/2013,665.54,3251758364,1.04844E+11,1066.4,6.09103E+11,1078.48,3.23068E+11,1069.79,2.281E+11,1088.48,31814361918,1163.93,5.74231E+11,1181.62,5.95649E+11,1267.4,1.00303E+11,1103.05,19677479467,1106.37,93078640130,1134.78,91560330360,982.31,2.05687E+11,1078.63,93800409115,1044.25,7228941208,968.61,29144870656,1145.22,1.57605E+11,1066.86,54916966117,1138.6,1.55521E+11,1272.86,64426263658,1267.65,57643082320,1004.24,4.96938E+11,1037.72,1.50649E+11,1052.29,28747690504,1030.92,73862749633,1005.2,28497881156,1249.88,1.81643E+11,1074.28,,
3/13/2013,656.56,3207914839,1.03198E+11,1049.66,6.10613E+11,1081.16,3.15093E+11,1043.38,2.26148E+11,1079.17,31686126034,1159.24,5.64505E+11,1161.6,5.94649E+11,1265.28,99323120212,1092.28,19470053324,1094.71,93467342752,1139.52,89696047031,962.31,2.03588E+11,1067.62,91295505347,1016.37,7098926640,951.19,29008070576,1139.85,1.56126E+11,1056.85,53932882775,1118.2,1.54845E+11,1267.33,64136250497,1261.95,56941981959,992.03,4.91518E+11,1026.4,1.49646E+11,1045.29,28513243394,1022.51,73287917799,997.38,28582242444,1253.58,1.79869E+11,1063.79,,
3/14/2013,639.66,3125296651,1.04122E+11,1059.06,6.25302E+11,1107.17,3.17411E+11,1050.95,2.29602E+11,1095.66,32015323247,1171.29,5.63641E+11,1159.83,6.03868E+11,1284.89,97913041723,1076.77,19401094849,1090.83,93027143967,1134.15,91402234458,980.62,2.06741E+11,1084.16,94217364885,1048.9,7085009991,949.33,29097760010,1143.37,1.59806E+11,1081.76,53347095128,1106.05,1.56158E+11,1278.08,65155818145,1282.01,58188783405,1013.75,4.93619E+11,1030.79,1.4962E+11,1045.1,28683867063,1028.63,73176923921,995.86,28357554137,1243.72,1.82391E+11,1078.71,,
3/15/2013,646.88,3160594491,1.02703E+11,1044.62,6.25792E+11,1108.03,3.14435E+11,1041.09,2.32872E+11,1111.26,31943660344,1168.66,5.75527E+11,1184.28,6.13185E+11,1304.72,97286460502,1069.88,19477570756,1095.13,92306169454,1125.36,91001604564,976.32,2.06719E+11,1084.04,94816991154,1055.57,7085009991,949.33,29166735685,1146.08,1.60456E+11,1086.16,54594377098,1131.91,1.55865E+11,1275.68,65994073313,1298.5,57713625370,1005.47,4.97268E+11,1038.41,1.49381E+11,1043.44,28982576209,1039.34,72456472860,986.06,27876044698,1222.6,1.83633E+11,1086.05,,
3/18/2013,641.53,3751490268,1.0458E+11,1047.49,6.20404E+11,1088.25,3.04403E+11,1019.62,2.28946E+11,1092.59,32585390555,1146.55,5.66617E+11,1158.04,6.06125E+11,1275.43,95199957750,1062.4,19697689154,1107.85,90323853142,1098.41,92617093595,964.25,2.02184E+11,1055.21,90559293459,1020.18,7170958100,938.03,28501808415,1119.95,1.60244E+11,1052.46,54674956275,1133.58,1.54634E+11,1265.37,67784365390,1298.32,56089721619,976.71,5.23425E+11,1031.01,1.50157E+11,1032.54,28214262317,1015.43,72624112069,979.55,25785755291,1198.59,1.79864E+11,1063.3,27474528686,1200.04
3/19/2013,570.44,3335742756,1.04266E+11,1044.35,6.15823E+11,1079.79,3.02278E+11,1012.5,2.24352E+11,1070.67,32034120892,1127.15,5.62619E+11,1149.87,6.14093E+11,1292.2,94783404757,1057.75,19701767173,1108.08,90974940577,1106.33,90251714879,939.63,1.95959E+11,1022.72,87357282989,984.11,7192681446,940.87,28064104084,1102.75,1.53077E+11,1005.39,53403222391,1107.21,1.52333E+11,1246.54,66907863353,1281.53,54766614821,953.67,5.20264E+11,1024.78,1.50794E+11,1036.92,27825465758,1001.43,73120273591,986.24,25401429093,1180.72,1.75679E+11,1038.56,27289774564,1191.97
3/20/2013,596.99,3491018124,1.04513E+11,1046.83,6.16248E+11,1080.84,3.1067E+11,1040.61,2.26581E+11,1081.31,32415846867,1140.58,5.6347E+11,1151.61,6.09881E+11,1283.34,92918572183,1036.94,19747192180,1110.64,91230226981,1109.43,87313606516,920.94,2.00332E+11,1045.54,90537686674,1019.94,7119753451,931.33,28265472294,1110.67,1.56435E+11,1027.44,53307236446,1105.22,1.54465E+11,1263.98,65668085963,1257.78,55743889462,970.69,5.20988E+11,1026.21,1.5047E+11,1034.69,27791796198,1000.22,73583101750,992.48,25369558078,1179.24,1.77955E+11,1052.02,27558245221,1203.7
3/21/2013,595.12,3480100472,1.04019E+11,1041.87,6.10758E+11,1071.21,3.10429E+11,1039.81,2.24797E+11,1072.79,32341064883,1137.95,5.65894E+11,1156.56,6.20232E+11,1305.12,92147771863,1028.34,19507087815,1097.13,91210278332,1109.19,86900522045,916.59,1.9791E+11,1032.9,90841474220,1023.36,7176982641,938.82,28166648453,1106.78,1.54702E+11,1016.06,53727940301,1113.95,1.49813E+11,1226.1,64404375887,1233.58,55055956768,958.71,5.18044E+11,1020.41,1.51484E+11,1041.66,27534587151,990.97,73769135660,994.99,25492399659,1184.95,1.7641E+11,1042.88,27455367544,1199.21
3/22/2013,616.5,3605115583,1.03444E+11,1036.31,6.11601E+11,1072.69,3.08335E+11,1032.79,2.25729E+11,1077.24,32411094729,1140.42,5.69304E+11,1163.53,6.15053E+11,1294.22,91877747625,1025.33,19587821711,1101.67,90648760174,1102.36,87025518710,917.9,1.96666E+11,1026.41,91619404817,1032.12,7176982641,938.82,28548506614,1121.79,1.5475E+11,1016.38,53708796871,1113.55,1.50078E+11,1228.26,62664186262,1200.25,54244916167,944.59,5.20709E+11,1025.66,1.5144E+11,1041.36,27488037668,989.29,73788285356,995.25,25678121989,1193.59,1.77512E+11,1049.4,27474513380,1201.57
3/25/2013,611.07,3573355504,1.05333E+11,1055.24,6.03388E+11,1058.28,3.11863E+11,1044.61,2.23391E+11,1066.08,31616619741,1112.46,5.74193E+11,1173.53,6.25708E+11,1316.64,94673694499,1056.53,19690090528,1107.43,91854035730,1117.02,87336491728,921.18,1.89501E+11,989.01,86962801780,979.67,7150308989,935.33,28103313878,1104.29,1.48E+11,972.05,53556201268,1110.39,1.48564E+11,1215.88,64669392683,1238.65,52700099375,917.69,5.19747E+11,1023.76,1.52574E+11,1049.16,27196335440,978.79,74667650010,1007.11,26129543691,1214.57,1.73142E+11,1023.56,27017631707,1181.59
3/26/2013,592.07,3462239330,1.07102E+11,1072.96,6.06199E+11,1063.21,3.11725E+11,1044.15,2.24126E+11,1069.59,31447956284,1106.53,5.7108E+11,1167.16,6.23347E+11,1312.2,95090921705,1061.18,19707465375,1108.4,91663243637,1114.7,87054126885,918.21,1.90676E+11,995.15,85204741866,959.86,6965528909,911.16,27873771061,1095.27,1.44285E+11,947.64,54786946200,1135.9,1.48356E+11,1214.17,65679060323,1257.99,52878556541,920.79,5.23434E+11,1031.02,1.54481E+11,1062.27,27280822098,981.83,75163847950,1013.8,26015851694,1209.59,1.73171E+11,1023.74,26864610799,1174.9
3/27/2013,574.07,3357001829,1.05422E+11,1056.13,6.00265E+11,1052.8,3.1432E+11,1052.84,2.2213E+11,1060.07,31134068137,1095.48,5.73354E+11,1171.81,6.2687E+11,1319.7,95212339279,1062.54,19964499864,1122.86,92469596087,1124.51,87054126885,918.21,1.86723E+11,974.51,84093388298,947.34,6892176476,901.56,27421835110,1077.52,1.41928E+11,932.16,54587211073,1131.76,1.47644E+11,1208.35,66628878421,1276.18,51340370354,896.65,5.19855E+11,1023.97,1.5589E+11,1071.96,27251870512,980.79,76071327097,1026.04,26870537451,1249.33,1.68761E+11,997.75,26467509807,1157.53
3/28/2013,571.82,3343823089,1.06676E+11,1068.69,6.06499E+11,1063.74,3.09909E+11,1038.07,2.22546E+11,1062.05,31301501394,1101.37,5.71294E+11,1167.6,6.22764E+11,1311.05,94923299687,1059.31,19790377258,1113.07,91922106982,1117.85,88505593004,933.52,1.88326E+11,982.88,84363282794,950.38,6823503344,892.58,27544170888,1082.32,1.41944E+11,932.27,55765639200,1156.19,1.49197E+11,1221.06,65506132167,1254.68,51237380328,894.85,5.23279E+11,1030.72,1.5583E+11,1071.55,27327462736,983.51,76361700689,1029.96,26870537451,1249.33,1.69204E+11,1000.37,26680769143,1166.86
3/29/2013,,,,,,,,,,,,,,,6.18119E+11,1301.27,95806836038,1069.17,,,,,,,,,,,6823503344,892.58,,,,,,,,,66235756969,1268.65,,,5.23279E+11,1030.72,,,,,76196831627,1027.74,,,,,26680769143,1166.86
4/1/2013,572.09,3345385502,1.06576E+11,1067.69,6.08416E+11,1067.1,3.09839E+11,1037.83,2.22335E+11,1061.04,31316127125,1101.89,5.70691E+11,1166.37,5.95905E+11,1254.51,95340856575,1063.97,19769977684,1111.92,91469469977,1112.34,89125429632,940.05,1.88414E+11,983.34,84402701819,950.83,6682213029,874.1,27556512563,1082.81,1.42011E+11,932.71,56136675242,1163.89,1.49072E+11,1220.04,65588290823,1256.25,51260720067,895.25,5.21041E+11,1026.31,1.55201E+11,1067.22,27336287754,983.83,76094527727,1026.36,26769578169,1244.63,1.69283E+11,1000.83,26693235821,1167.4
4/2/2013,543.7,3179403237,1.07391E+11,1075.86,6.13137E+11,1075.78,3.07735E+11,1030.78,2.25964E+11,1078.36,31712062368,1115.82,5.78553E+11,1182.44,6.04945E+11,1273.54,93637435268,1044.96,20034524723,1126.8,90933405659,1105.82,89797624002,947.14,1.92589E+11,1005.13,85494356807,963.12,6562588065,858.45,27648437300,1086.42,1.45666E+11,956.71,56145049899,1164.06,1.52704E+11,1249.76,65622699729,1256.91,53289229084,930.68,5.26104E+11,1036.28,1.56869E+11,1078.69,27416703253,986.72,76947065967,1037.86,26337701873,1224.55,1.74222E+11,1030.03,27581871845,1206.26
4/3/2013,525.99,2896306271,86662455934,1062.16,5.87824E+11,1061.32,2.91281E+11,1026.34,2.22571E+11,1073.81,31219747954,1107.95,5.76187E+11,1181.83,6.26729E+11,1288.7,86489734446,1043.46,19149278433,1117.23,87515729652,1118.07,81816190389,929.22,1.72023E+11,989.33,82567895083,935.13,5298009466,828.29,23106579610,1100.69,1.37505E+11,932.41,51064406364,1141.75,1.27962E+11,1233.61,63659137406,1243.99,51383766322,904.3,4.92492E+11,1024.62,1.46922E+11,1083.39,28178891948,971.2,64042464605,1040.44,26252815864,1230.39,1.67124E+11,1013.88,27600357139,1207.07
4/4/2013,524.11,2885971593,86920981934,1065.33,5.81822E+11,1050.49,2.91235E+11,1026.18,2.19696E+11,1059.94,31184630235,1106.7,5.68282E+11,1165.61,6.32457E+11,1300.48,85402724202,1030.35,18888086506,1101.99,87515729652,1118.07,79735677242,905.59,1.70724E+11,981.86,82393889021,933.16,5400474447,844.31,22778486188,1085.06,1.36539E+11,918.95,49804267056,1113.58,1.25062E+11,1205.65,64109440633,1252.79,51914702848,913.64,4.86359E+11,1011.86,1.45794E+11,1075.07,28191647033,971.64,64156698025,1042.3,25961645751,1216.74,1.66346E+11,1009.16,26786490941,1171.48
4/5/2013,495.93,2730807964,86045131133,1054.6,5.78004E+11,1043.59,2.82424E+11,995.13,2.21635E+11,1069.29,31180623500,1106.56,5.6115E+11,1150.99,6.65996E+11,1369.44,83276084576,1004.69,18910225214,1103.28,87515729652,1118.07,79146283962,898.89,1.70972E+11,983.28,84822845718,960.67,5400474447,844.31,22955954080,1093.51,1.37688E+11,933.66,49527167592,1107.38,1.26021E+11,1214.9,62613332521,1223.55,51621354910,908.48,4.79577E+11,997.75,1.45836E+11,1075.38,28751477483,990.93,65007150988,1056.11,25628993012,1201.15,1.6671E+11,1011.37,26908850106,1176.83
